"time","sales_profitmargin","store","type","store_age","period","device","insurance","accessory","undeclared","region_name","store_label"
0,10.9454298019409,10,"electronic device",1,"Before",1,0,0,0,"Town Centre","Store 10"
0,27.1712760925293,10,"electronic device",1,"Before",1,0,0,0,"Town Centre","Store 10"
1,17.6816272735596,10,"insurance + device",1,"After",0,1,0,0,"Town Centre","Store 10"
1,-14.8118619918823,10,".",1,"After",0,0,0,1,"Town Centre","Store 10"
0,-5.58308887481689,10,"insurance + device",1,"Before",0,1,0,0,"Town Centre","Store 10"
0,16.940279006958,10,"insurance + device",1,"Before",0,1,0,0,"Town Centre","Store 10"
1,39.0824737548828,10,".",1,"After",0,0,0,1,"Town Centre","Store 10"
0,11.8219547271729,10,"accessory",1,"Before",0,0,1,0,"Town Centre","Store 10"
0,21.9202556610107,10,"insurance + device",1,"Before",0,1,0,0,"Town Centre","Store 10"
1,23.0949153900146,10,"accessory",1,"After",0,0,1,0,"Town Centre","Store 10"
0,10.1128101348877,10,"electronic device",1,"Before",1,0,0,0,"Town Centre","Store 10"
0,26.2647171020508,10,"electronic device",1,"Before",1,0,0,0,"Town Centre","Store 10"
0,7.61724281311035,10,"electronic device",1,"Before",1,0,0,0,"Town Centre","Store 10"
0,13.1474599838257,10,"electronic device",1,"Before",1,0,0,0,"Town Centre","Store 10"
0,16.5457973480225,10,"insurance + device",1,"Before",0,1,0,0,"Town Centre","Store 10"
0,-0.0425748825073242,10,"electronic device",1,"Before",1,0,0,0,"Town Centre","Store 10"
0,14.932957649231,10,"electronic device",1,"Before",1,0,0,0,"Town Centre","Store 10"
1,33.2106170654297,10,"accessory",1,"After",0,0,1,0,"Town Centre","Store 10"
1,25.121545791626,10,"insurance + device",1,"After",0,1,0,0,"Town Centre","Store 10"
1,4.77078151702881,10,"electronic device",1,"After",1,0,0,0,"Town Centre","Store 10"
1,6.97633266448975,10,"electronic device",1,"After",1,0,0,0,"Town Centre","Store 10"
1,11.0535659790039,10,"insurance + device",1,"After",0,1,0,0,"Town Centre","Store 10"
0,5.76183271408081,10,"electronic device",1,"Before",1,0,0,0,"Town Centre","Store 10"
0,17.0323066711426,10,"electronic device",1,"Before",1,0,0,0,"Town Centre","Store 10"
0,25.5155639648438,10,"electronic device",1,"Before",1,0,0,0,"Town Centre","Store 10"
0,7.83138847351074,10,"electronic device",1,"Before",1,0,0,0,"Town Centre","Store 10"
0,14.6570720672607,10,"electronic device",1,"Before",1,0,0,0,"Town Centre","Store 10"
0,28.495059967041,10,"insurance + device",1,"Before",0,1,0,0,"Town Centre","Store 10"
1,29.2157974243164,10,"accessory",1,"After",0,0,1,0,"Town Centre","Store 10"
0,23.2214164733887,10,"insurance + device",1,"Before",0,1,0,0,"Town Centre","Store 10"
0,4.61599826812744,10,"electronic device",1,"Before",1,0,0,0,"Town Centre","Store 10"
0,25.6444664001465,10,"insurance + device",1,"Before",0,1,0,0,"Town Centre","Store 10"
0,4.41396141052246,10,"electronic device",1,"Before",1,0,0,0,"Town Centre","Store 10"
1,3.27211976051331,10,"electronic device",1,"After",1,0,0,0,"Town Centre","Store 10"
0,1.47559690475464,10,"electronic device",1,"Before",1,0,0,0,"Town Centre","Store 10"
1,40.3521957397461,10,".",1,"After",0,0,0,1,"Town Centre","Store 10"
1,16.3449764251709,10,"accessory",1,"After",0,0,1,0,"Town Centre","Store 10"
1,29.1335639953613,10,"insurance + device",1,"After",0,1,0,0,"Town Centre","Store 10"
0,5.60617637634277,10,"electronic device",1,"Before",1,0,0,0,"Town Centre","Store 10"
0,0.178135871887207,10,"electronic device",1,"Before",1,0,0,0,"Town Centre","Store 10"
1,13.2729244232178,10,"insurance + device",1,"After",0,1,0,0,"Town Centre","Store 10"
0,23.0790996551514,10,"insurance + device",1,"Before",0,1,0,0,"Town Centre","Store 10"
0,39.3988647460938,10,".",1,"Before",0,0,0,1,"Town Centre","Store 10"
1,20.6100826263428,10,"electronic device",1,"After",1,0,0,0,"Town Centre","Store 10"
1,21.9553756713867,10,"accessory",1,"After",0,0,1,0,"Town Centre","Store 10"
1,22.6192378997803,10,"insurance + device",1,"After",0,1,0,0,"Town Centre","Store 10"
0,22.045093536377,10,"electronic device",1,"Before",1,0,0,0,"Town Centre","Store 10"
1,29.1129817962646,10,"insurance + device",1,"After",0,1,0,0,"Town Centre","Store 10"
0,11.2414875030518,10,"insurance + device",1,"Before",0,1,0,0,"Town Centre","Store 10"
0,10.916130065918,10,"electronic device",1,"Before",1,0,0,0,"Town Centre","Store 10"
0,11.3034772872925,10,"accessory",1,"Before",0,0,1,0,"Town Centre","Store 10"
0,19.3825149536133,10,"electronic device",1,"Before",1,0,0,0,"Town Centre","Store 10"
1,15.7959270477295,10,"insurance + device",1,"After",0,1,0,0,"Town Centre","Store 10"
1,5.50642108917236,10,"insurance + device",1,"After",0,1,0,0,"Town Centre","Store 10"
1,15.044093132019,10,"electronic device",1,"After",1,0,0,0,"Town Centre","Store 10"
1,13.7293357849121,10,"accessory",1,"After",0,0,1,0,"Town Centre","Store 10"
0,7.30433034896851,10,"electronic device",1,"Before",1,0,0,0,"Town Centre","Store 10"
1,8.27480602264404,10,"insurance + device",1,"After",0,1,0,0,"Town Centre","Store 10"
1,6.97449398040771,10,"electronic device",1,"After",1,0,0,0,"Town Centre","Store 10"
0,30.7746543884277,10,"electronic device",1,"Before",1,0,0,0,"Town Centre","Store 10"
1,44.5510101318359,10,".",1,"After",0,0,0,1,"Town Centre","Store 10"
1,21.7734661102295,10,"insurance + device",1,"After",0,1,0,0,"Town Centre","Store 10"
1,12.7501068115234,10,"insurance + device",1,"After",0,1,0,0,"Town Centre","Store 10"
1,12.9372425079346,10,"accessory",1,"After",0,0,1,0,"Town Centre","Store 10"
1,7.88205051422119,10,"insurance + device",1,"After",0,1,0,0,"Town Centre","Store 10"
1,12.565712928772,10,"electronic device",1,"After",1,0,0,0,"Town Centre","Store 10"
0,1.14931869506836,10,".",1,"Before",0,0,0,1,"Town Centre","Store 10"
0,3.43749332427979,10,"electronic device",1,"Before",1,0,0,0,"Town Centre","Store 10"
0,12.8254108428955,10,"insurance + device",1,"Before",0,1,0,0,"Town Centre","Store 10"
1,24.6814079284668,10,"insurance + device",1,"After",0,1,0,0,"Town Centre","Store 10"
0,22.2192821502686,10,"insurance + device",1,"Before",0,1,0,0,"Town Centre","Store 10"
1,18.4535713195801,10,"insurance + device",1,"After",0,1,0,0,"Town Centre","Store 10"
0,-6.54708480834961,10,"electronic device",1,"Before",1,0,0,0,"Town Centre","Store 10"
0,2.50709009170532,10,"insurance + device",1,"Before",0,1,0,0,"Town Centre","Store 10"
0,16.267183303833,10,"electronic device",1,"Before",1,0,0,0,"Town Centre","Store 10"
0,16.2171764373779,10,"insurance + device",1,"Before",0,1,0,0,"Town Centre","Store 10"
1,23.8420295715332,10,"electronic device",1,"After",1,0,0,0,"Town Centre","Store 10"
1,7.00940608978271,10,"electronic device",1,"After",1,0,0,0,"Town Centre","Store 10"
0,15.3099403381348,10,"insurance + device",1,"Before",0,1,0,0,"Town Centre","Store 10"
1,32.6621856689453,10,"insurance + device",1,"After",0,1,0,0,"Town Centre","Store 10"
1,5.69019317626953,10,"accessory",1,"After",0,0,1,0,"Town Centre","Store 10"
0,0.324800491333008,10,"electronic device",1,"Before",1,0,0,0,"Town Centre","Store 10"
0,20.8642253875732,10,"accessory",1,"Before",0,0,1,0,"Town Centre","Store 10"
1,14.1247091293335,10,"insurance + device",1,"After",0,1,0,0,"Town Centre","Store 10"
1,37.8927268981934,10,"accessory",1,"After",0,0,1,0,"Town Centre","Store 10"
0,19.322229385376,11,"insurance + device",6,"Before",0,1,0,0,"Shopping Mall","Store 11"
1,-4.09518814086914,11,"electronic device",6,"After",1,0,0,0,"Shopping Mall","Store 11"
0,3.92502737045288,11,".",6,"Before",0,0,0,1,"Shopping Mall","Store 11"
1,7.71628284454346,11,"insurance + device",6,"After",0,1,0,0,"Shopping Mall","Store 11"
1,-10.0894317626953,11,"electronic device",6,"After",1,0,0,0,"Shopping Mall","Store 11"
1,8.09699440002441,11,"electronic device",6,"After",1,0,0,0,"Shopping Mall","Store 11"
0,-10.3673543930054,11,"electronic device",6,"Before",1,0,0,0,"Shopping Mall","Store 11"
0,1.60515546798706,11,"electronic device",6,"Before",1,0,0,0,"Shopping Mall","Store 11"
1,11.6795635223389,11,"electronic device",6,"After",1,0,0,0,"Shopping Mall","Store 11"
1,25.3530750274658,11,"insurance + device",6,"After",0,1,0,0,"Shopping Mall","Store 11"
1,17.0884056091309,11,"insurance + device",6,"After",0,1,0,0,"Shopping Mall","Store 11"
1,27.1136207580566,11,"insurance + device",6,"After",0,1,0,0,"Shopping Mall","Store 11"
0,3.4694766998291,11,".",6,"Before",0,0,0,1,"Shopping Mall","Store 11"
0,13.3658227920532,11,"insurance + device",6,"Before",0,1,0,0,"Shopping Mall","Store 11"
1,23.7728595733643,11,"accessory",6,"After",0,0,1,0,"Shopping Mall","Store 11"
0,26.1490821838379,11,"insurance + device",6,"Before",0,1,0,0,"Shopping Mall","Store 11"
1,31.7520065307617,11,".",6,"After",0,0,0,1,"Shopping Mall","Store 11"
0,1.55876541137695,11,"electronic device",6,"Before",1,0,0,0,"Shopping Mall","Store 11"
1,26.4814262390137,11,"electronic device",6,"After",1,0,0,0,"Shopping Mall","Store 11"
0,12.1674222946167,11,"insurance + device",6,"Before",0,1,0,0,"Shopping Mall","Store 11"
0,-9.55780506134033,11,".",6,"Before",0,0,0,1,"Shopping Mall","Store 11"
1,15.3007364273071,11,"insurance + device",6,"After",0,1,0,0,"Shopping Mall","Store 11"
1,28.4936180114746,11,"insurance + device",6,"After",0,1,0,0,"Shopping Mall","Store 11"
1,16.0985717773438,11,"insurance + device",6,"After",0,1,0,0,"Shopping Mall","Store 11"
1,31.2135047912598,11,"accessory",6,"After",0,0,1,0,"Shopping Mall","Store 11"
0,19.9092578887939,11,"insurance + device",6,"Before",0,1,0,0,"Shopping Mall","Store 11"
1,6.1116418838501,11,"insurance + device",6,"After",0,1,0,0,"Shopping Mall","Store 11"
0,-4.44561052322388,11,".",6,"Before",0,0,0,1,"Shopping Mall","Store 11"
1,-11.1352157592773,11,".",6,"After",0,0,0,1,"Shopping Mall","Store 11"
0,9.8523006439209,11,"electronic device",6,"Before",1,0,0,0,"Shopping Mall","Store 11"
1,6.53785991668701,11,"insurance + device",6,"After",0,1,0,0,"Shopping Mall","Store 11"
0,-3.28477907180786,11,"insurance + device",6,"Before",0,1,0,0,"Shopping Mall","Store 11"
1,10.9327249526978,11,"electronic device",6,"After",1,0,0,0,"Shopping Mall","Store 11"
1,9.30817699432373,11,"insurance + device",6,"After",0,1,0,0,"Shopping Mall","Store 11"
1,19.1137847900391,11,".",6,"After",0,0,0,1,"Shopping Mall","Store 11"
1,37.1103668212891,11,"accessory",6,"After",0,0,1,0,"Shopping Mall","Store 11"
1,31.7153835296631,11,"accessory",6,"After",0,0,1,0,"Shopping Mall","Store 11"
1,14.8060169219971,11,"insurance + device",6,"After",0,1,0,0,"Shopping Mall","Store 11"
1,12.8065891265869,11,"insurance + device",6,"After",0,1,0,0,"Shopping Mall","Store 11"
1,24.7704696655273,11,"insurance + device",6,"After",0,1,0,0,"Shopping Mall","Store 11"
0,24.1486396789551,11,"insurance + device",6,"Before",0,1,0,0,"Shopping Mall","Store 11"
1,2.95372724533081,11,"insurance + device",6,"After",0,1,0,0,"Shopping Mall","Store 11"
0,1.48420000076294,11,"electronic device",6,"Before",1,0,0,0,"Shopping Mall","Store 11"
0,0.131678581237793,11,"insurance + device",6,"Before",0,1,0,0,"Shopping Mall","Store 11"
1,26.0396137237549,11,"insurance + device",6,"After",0,1,0,0,"Shopping Mall","Store 11"
0,18.8516807556152,11,"insurance + device",6,"Before",0,1,0,0,"Shopping Mall","Store 11"
0,7.45895099639893,11,"electronic device",6,"Before",1,0,0,0,"Shopping Mall","Store 11"
0,12.8475160598755,11,"insurance + device",6,"Before",0,1,0,0,"Shopping Mall","Store 11"
1,10.7954950332642,11,"electronic device",6,"After",1,0,0,0,"Shopping Mall","Store 11"
0,7.91758060455322,11,"insurance + device",6,"Before",0,1,0,0,"Shopping Mall","Store 11"
0,12.2297229766846,11,"electronic device",6,"Before",1,0,0,0,"Shopping Mall","Store 11"
0,5.3133544921875,11,"insurance + device",6,"Before",0,1,0,0,"Shopping Mall","Store 11"
1,31.3603115081787,11,"insurance + device",6,"After",0,1,0,0,"Shopping Mall","Store 11"
0,1.15262174606323,11,".",6,"Before",0,0,0,1,"Shopping Mall","Store 11"
1,32.1583709716797,11,"insurance + device",6,"After",0,1,0,0,"Shopping Mall","Store 11"
1,10.0707712173462,11,"electronic device",6,"After",1,0,0,0,"Shopping Mall","Store 11"
1,19.4496536254883,11,"accessory",6,"After",0,0,1,0,"Shopping Mall","Store 11"
0,8.39520645141602,11,"electronic device",6,"Before",1,0,0,0,"Shopping Mall","Store 11"
0,6.62661266326904,11,"electronic device",6,"Before",1,0,0,0,"Shopping Mall","Store 11"
0,15.573296546936,11,"electronic device",6,"Before",1,0,0,0,"Shopping Mall","Store 11"
0,1.47391748428345,11,"insurance + device",6,"Before",0,1,0,0,"Shopping Mall","Store 11"
1,21.9213104248047,11,"insurance + device",6,"After",0,1,0,0,"Shopping Mall","Store 11"
1,8.2305154800415,11,"electronic device",6,"After",1,0,0,0,"Shopping Mall","Store 11"
0,15.3922281265259,11,"electronic device",6,"Before",1,0,0,0,"Shopping Mall","Store 11"
1,14.426417350769,11,"electronic device",6,"After",1,0,0,0,"Shopping Mall","Store 11"
0,18.0217628479004,11,"insurance + device",6,"Before",0,1,0,0,"Shopping Mall","Store 11"
0,10.2543611526489,11,"insurance + device",6,"Before",0,1,0,0,"Shopping Mall","Store 11"
1,11.7009983062744,11,"insurance + device",6,"After",0,1,0,0,"Shopping Mall","Store 11"
0,8.53173542022705,11,"electronic device",6,"Before",1,0,0,0,"Shopping Mall","Store 11"
0,27.865291595459,11,"electronic device",6,"Before",1,0,0,0,"Shopping Mall","Store 11"
1,14.7940759658813,11,"insurance + device",6,"After",0,1,0,0,"Shopping Mall","Store 11"
1,13.6578969955444,11,".",6,"After",0,0,0,1,"Shopping Mall","Store 11"
0,10.7397308349609,11,"insurance + device",6,"Before",0,1,0,0,"Shopping Mall","Store 11"
0,6.82333850860596,11,"insurance + device",6,"Before",0,1,0,0,"Shopping Mall","Store 11"
0,7.16376686096191,11,"electronic device",6,"Before",1,0,0,0,"Shopping Mall","Store 11"
0,10.0677757263184,11,"electronic device",6,"Before",1,0,0,0,"Shopping Mall","Store 11"
1,28.2665500640869,11,".",6,"After",0,0,0,1,"Shopping Mall","Store 11"
1,29.0307807922363,11,".",6,"After",0,0,0,1,"Shopping Mall","Store 11"
0,5.42550659179688,11,"insurance + device",6,"Before",0,1,0,0,"Shopping Mall","Store 11"
0,15.2671556472778,11,"electronic device",6,"Before",1,0,0,0,"Shopping Mall","Store 11"
1,24.6412925720215,11,"insurance + device",6,"After",0,1,0,0,"Shopping Mall","Store 11"
0,17.6542549133301,11,"insurance + device",6,"Before",0,1,0,0,"Shopping Mall","Store 11"
1,14.9905843734741,11,"insurance + device",6,"After",0,1,0,0,"Shopping Mall","Store 11"
1,20.0679759979248,11,"insurance + device",6,"After",0,1,0,0,"Shopping Mall","Store 11"
1,17.7977466583252,11,"insurance + device",6,"After",0,1,0,0,"Shopping Mall","Store 11"
0,18.8075313568115,11,"accessory",6,"Before",0,0,1,0,"Shopping Mall","Store 11"
0,10.495400428772,11,"electronic device",6,"Before",1,0,0,0,"Shopping Mall","Store 11"
1,14.5684461593628,11,"electronic device",6,"After",1,0,0,0,"Shopping Mall","Store 11"
0,10.6918115615845,11,"insurance + device",6,"Before",0,1,0,0,"Shopping Mall","Store 11"
1,6.05511569976807,11,"insurance + device",6,"After",0,1,0,0,"Shopping Mall","Store 11"
0,3.06403970718384,11,"electronic device",6,"Before",1,0,0,0,"Shopping Mall","Store 11"
1,11.0334825515747,11,"insurance + device",6,"After",0,1,0,0,"Shopping Mall","Store 11"
1,22.2832069396973,11,"insurance + device",6,"After",0,1,0,0,"Shopping Mall","Store 11"
1,8.13128852844238,11,"insurance + device",6,"After",0,1,0,0,"Shopping Mall","Store 11"
0,8.09073734283447,11,"electronic device",6,"Before",1,0,0,0,"Shopping Mall","Store 11"
0,4.91225051879883,11,".",6,"Before",0,0,0,1,"Shopping Mall","Store 11"
0,21.3756999969482,11,"electronic device",6,"Before",1,0,0,0,"Shopping Mall","Store 11"
1,13.9448680877686,11,"insurance + device",6,"After",0,1,0,0,"Shopping Mall","Store 11"
1,19.6497707366943,11,"accessory",6,"After",0,0,1,0,"Shopping Mall","Store 11"
0,4.61201095581055,11,".",6,"Before",0,0,0,1,"Shopping Mall","Store 11"
1,12.1538619995117,11,"insurance + device",6,"After",0,1,0,0,"Shopping Mall","Store 11"
0,-5.49235010147095,11,"electronic device",6,"Before",1,0,0,0,"Shopping Mall","Store 11"
0,21.2773303985596,12,"accessory",0,"Before",0,0,1,0,"Shopping Mall","Store 12"
1,-0.761797428131104,12,"electronic device",0,"After",1,0,0,0,"Shopping Mall","Store 12"
1,10.376781463623,12,"insurance + device",0,"After",0,1,0,0,"Shopping Mall","Store 12"
0,21.628755569458,12,"insurance + device",0,"Before",0,1,0,0,"Shopping Mall","Store 12"
0,13.2047472000122,12,"insurance + device",0,"Before",0,1,0,0,"Shopping Mall","Store 12"
0,7.88778305053711,12,"insurance + device",0,"Before",0,1,0,0,"Shopping Mall","Store 12"
0,4.23530197143555,12,"electronic device",0,"Before",1,0,0,0,"Shopping Mall","Store 12"
0,18.4018783569336,12,"insurance + device",0,"Before",0,1,0,0,"Shopping Mall","Store 12"
1,18.339635848999,12,"insurance + device",0,"After",0,1,0,0,"Shopping Mall","Store 12"
0,-2.92614841461182,12,"electronic device",0,"Before",1,0,0,0,"Shopping Mall","Store 12"
1,18.1747417449951,12,"accessory",0,"After",0,0,1,0,"Shopping Mall","Store 12"
0,-2.91069602966309,12,"electronic device",0,"Before",1,0,0,0,"Shopping Mall","Store 12"
0,8.64274215698242,12,"insurance + device",0,"Before",0,1,0,0,"Shopping Mall","Store 12"
0,14.7769136428833,12,"insurance + device",0,"Before",0,1,0,0,"Shopping Mall","Store 12"
1,33.9308624267578,12,"insurance + device",0,"After",0,1,0,0,"Shopping Mall","Store 12"
0,29.1353359222412,12,"insurance + device",0,"Before",0,1,0,0,"Shopping Mall","Store 12"
1,10.2881526947021,12,"insurance + device",0,"After",0,1,0,0,"Shopping Mall","Store 12"
1,22.32008934021,12,"electronic device",0,"After",1,0,0,0,"Shopping Mall","Store 12"
0,30.3719425201416,12,"electronic device",0,"Before",1,0,0,0,"Shopping Mall","Store 12"
0,17.9529514312744,12,"insurance + device",0,"Before",0,1,0,0,"Shopping Mall","Store 12"
0,-2.04908037185669,12,"electronic device",0,"Before",1,0,0,0,"Shopping Mall","Store 12"
1,26.8407573699951,12,"accessory",0,"After",0,0,1,0,"Shopping Mall","Store 12"
1,15.399806022644,12,"accessory",0,"After",0,0,1,0,"Shopping Mall","Store 12"
1,25.1220359802246,12,"accessory",0,"After",0,0,1,0,"Shopping Mall","Store 12"
1,3.22690200805664,12,"insurance + device",0,"After",0,1,0,0,"Shopping Mall","Store 12"
1,19.0166282653809,12,"accessory",0,"After",0,0,1,0,"Shopping Mall","Store 12"
1,34.467212677002,12,"electronic device",0,"After",1,0,0,0,"Shopping Mall","Store 12"
1,4.78167724609375,12,"insurance + device",0,"After",0,1,0,0,"Shopping Mall","Store 12"
1,10.0047483444214,12,"accessory",0,"After",0,0,1,0,"Shopping Mall","Store 12"
1,16.2526550292969,12,"insurance + device",0,"After",0,1,0,0,"Shopping Mall","Store 12"
0,27.5410022735596,12,"insurance + device",0,"Before",0,1,0,0,"Shopping Mall","Store 12"
0,36.3171195983887,12,"accessory",0,"Before",0,0,1,0,"Shopping Mall","Store 12"
1,16.0975399017334,12,"insurance + device",0,"After",0,1,0,0,"Shopping Mall","Store 12"
1,13.0888385772705,12,"insurance + device",0,"After",0,1,0,0,"Shopping Mall","Store 12"
0,-12.4374761581421,12,"electronic device",0,"Before",1,0,0,0,"Shopping Mall","Store 12"
1,13.5159578323364,12,"electronic device",0,"After",1,0,0,0,"Shopping Mall","Store 12"
0,4.8278923034668,12,"electronic device",0,"Before",1,0,0,0,"Shopping Mall","Store 12"
1,24.4029541015625,12,"insurance + device",0,"After",0,1,0,0,"Shopping Mall","Store 12"
1,10.5950527191162,12,"accessory",0,"After",0,0,1,0,"Shopping Mall","Store 12"
1,11.8515615463257,12,"insurance + device",0,"After",0,1,0,0,"Shopping Mall","Store 12"
0,16.5780448913574,12,"insurance + device",0,"Before",0,1,0,0,"Shopping Mall","Store 12"
0,-1.21614074707031,12,"insurance + device",0,"Before",0,1,0,0,"Shopping Mall","Store 12"
1,10.0539875030518,12,"electronic device",0,"After",1,0,0,0,"Shopping Mall","Store 12"
0,-1.22123908996582,12,"insurance + device",0,"Before",0,1,0,0,"Shopping Mall","Store 12"
1,15.1154813766479,12,"insurance + device",0,"After",0,1,0,0,"Shopping Mall","Store 12"
0,18.7275943756104,12,"accessory",0,"Before",0,0,1,0,"Shopping Mall","Store 12"
0,3.48122119903564,12,"electronic device",0,"Before",1,0,0,0,"Shopping Mall","Store 12"
1,10.2606649398804,12,"insurance + device",0,"After",0,1,0,0,"Shopping Mall","Store 12"
1,13.9280214309692,12,"insurance + device",0,"After",0,1,0,0,"Shopping Mall","Store 12"
0,17.1211948394775,12,"insurance + device",0,"Before",0,1,0,0,"Shopping Mall","Store 12"
0,25.8672943115234,12,"insurance + device",0,"Before",0,1,0,0,"Shopping Mall","Store 12"
1,29.7542705535889,12,"insurance + device",0,"After",0,1,0,0,"Shopping Mall","Store 12"
1,27.2827491760254,12,"accessory",0,"After",0,0,1,0,"Shopping Mall","Store 12"
1,8.29964637756348,12,"insurance + device",0,"After",0,1,0,0,"Shopping Mall","Store 12"
1,0.856161117553711,12,"insurance + device",0,"After",0,1,0,0,"Shopping Mall","Store 12"
1,9.58779716491699,12,"insurance + device",0,"After",0,1,0,0,"Shopping Mall","Store 12"
0,15.26806640625,12,"insurance + device",0,"Before",0,1,0,0,"Shopping Mall","Store 12"
0,24.7937297821045,12,"insurance + device",0,"Before",0,1,0,0,"Shopping Mall","Store 12"
0,22.6783218383789,12,"accessory",0,"Before",0,0,1,0,"Shopping Mall","Store 12"
1,11.8258209228516,12,"accessory",0,"After",0,0,1,0,"Shopping Mall","Store 12"
0,25.319372177124,12,"insurance + device",0,"Before",0,1,0,0,"Shopping Mall","Store 12"
0,-1.75340795516968,12,"electronic device",0,"Before",1,0,0,0,"Shopping Mall","Store 12"
0,-1.80987596511841,12,"electronic device",0,"Before",1,0,0,0,"Shopping Mall","Store 12"
1,9.95616912841797,12,"insurance + device",0,"After",0,1,0,0,"Shopping Mall","Store 12"
0,9.35348129272461,12,"electronic device",0,"Before",1,0,0,0,"Shopping Mall","Store 12"
0,21.1951160430908,12,"insurance + device",0,"Before",0,1,0,0,"Shopping Mall","Store 12"
1,-5.34519052505493,12,"electronic device",0,"After",1,0,0,0,"Shopping Mall","Store 12"
0,20.9920539855957,12,"insurance + device",0,"Before",0,1,0,0,"Shopping Mall","Store 12"
0,-0.495491981506348,12,"electronic device",0,"Before",1,0,0,0,"Shopping Mall","Store 12"
1,34.928897857666,12,"accessory",0,"After",0,0,1,0,"Shopping Mall","Store 12"
0,13.1004590988159,12,"insurance + device",0,"Before",0,1,0,0,"Shopping Mall","Store 12"
0,6.20402240753174,12,".",0,"Before",0,0,0,1,"Shopping Mall","Store 12"
1,12.0440587997437,12,"accessory",0,"After",0,0,1,0,"Shopping Mall","Store 12"
0,28.2384262084961,12,"accessory",0,"Before",0,0,1,0,"Shopping Mall","Store 12"
0,28.9673938751221,12,"insurance + device",0,"Before",0,1,0,0,"Shopping Mall","Store 12"
0,14.0315790176392,12,"electronic device",0,"Before",1,0,0,0,"Shopping Mall","Store 12"
0,18.9624938964844,12,"insurance + device",0,"Before",0,1,0,0,"Shopping Mall","Store 12"
0,21.9350967407227,12,"accessory",0,"Before",0,0,1,0,"Shopping Mall","Store 12"
1,13.9388113021851,12,"insurance + device",0,"After",0,1,0,0,"Shopping Mall","Store 12"
0,13.3650779724121,12,"insurance + device",0,"Before",0,1,0,0,"Shopping Mall","Store 12"
1,-3.23619604110718,12,"insurance + device",0,"After",0,1,0,0,"Shopping Mall","Store 12"
0,10.789342880249,12,"insurance + device",0,"Before",0,1,0,0,"Shopping Mall","Store 12"
1,8.49603462219238,12,"insurance + device",0,"After",0,1,0,0,"Shopping Mall","Store 12"
0,22.5540504455566,12,"insurance + device",0,"Before",0,1,0,0,"Shopping Mall","Store 12"
0,-1.28085708618164,12,"electronic device",0,"Before",1,0,0,0,"Shopping Mall","Store 12"
1,34.8209228515625,12,"accessory",0,"After",0,0,1,0,"Shopping Mall","Store 12"
1,21.5724925994873,12,"insurance + device",0,"After",0,1,0,0,"Shopping Mall","Store 12"
0,37.1163177490234,12,"accessory",0,"Before",0,0,1,0,"Shopping Mall","Store 12"
1,16.9094333648682,12,"accessory",0,"After",0,0,1,0,"Shopping Mall","Store 12"
0,4.48208808898926,12,"insurance + device",0,"Before",0,1,0,0,"Shopping Mall","Store 12"
1,11.8717937469482,12,"electronic device",0,"After",1,0,0,0,"Shopping Mall","Store 12"
0,25.7853507995605,12,"insurance + device",0,"Before",0,1,0,0,"Shopping Mall","Store 12"
0,39.7657623291016,13,"accessory",8,"Before",0,0,1,0,"Town Centre","Store 13"
1,-12.0983219146729,13,".",8,"After",0,0,0,1,"Town Centre","Store 13"
1,22.4518909454346,13,"insurance + device",8,"After",0,1,0,0,"Town Centre","Store 13"
1,20.6920032501221,13,"insurance + device",8,"After",0,1,0,0,"Town Centre","Store 13"
0,-0.553632259368896,13,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 13"
0,11.1987714767456,13,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 13"
1,2.42657947540283,13,"insurance + device",8,"After",0,1,0,0,"Town Centre","Store 13"
1,3.2678689956665,13,"insurance + device",8,"After",0,1,0,0,"Town Centre","Store 13"
0,1.92444562911987,13,"insurance + device",8,"Before",0,1,0,0,"Town Centre","Store 13"
0,10.4481639862061,13,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 13"
0,6.0445704460144,13,"insurance + device",8,"Before",0,1,0,0,"Town Centre","Store 13"
1,28.1489028930664,13,"accessory",8,"After",0,0,1,0,"Town Centre","Store 13"
1,15.9463863372803,13,"insurance + device",8,"After",0,1,0,0,"Town Centre","Store 13"
0,19.174955368042,13,"insurance + device",8,"Before",0,1,0,0,"Town Centre","Store 13"
0,9.56185531616211,13,"insurance + device",8,"Before",0,1,0,0,"Town Centre","Store 13"
0,10.2908506393433,13,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 13"
0,17.2532424926758,13,"insurance + device",8,"Before",0,1,0,0,"Town Centre","Store 13"
0,9.56402206420898,13,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 13"
1,-15.3281593322754,13,"electronic device",8,"After",1,0,0,0,"Town Centre","Store 13"
0,15.6514225006104,13,"insurance + device",8,"Before",0,1,0,0,"Town Centre","Store 13"
0,28.4756736755371,13,"accessory",8,"Before",0,0,1,0,"Town Centre","Store 13"
0,11.8040904998779,13,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 13"
1,7.79986572265625,13,"insurance + device",8,"After",0,1,0,0,"Town Centre","Store 13"
1,28.6723346710205,13,"accessory",8,"After",0,0,1,0,"Town Centre","Store 13"
0,-19.6218414306641,13,"electronic device",8,"Before",1,0,0,0,"Town Centre","Store 13"
